,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
58105,2017-11-06,02:00:41,brianor96,"@AmericanAir flt 3953 DFW-&gt;FSD 05NOV, thanks Doug! Terrific, exemplary member of the flight crew #outstanding",0.7424,1.0,0.0,0.0,0.0,f dfwfsd thanks doug terrific exemplary member flight crew #outstanding,['#outstanding'],4
58116,2017-11-06,01:45:01,corkamaya,@Mullikid Must be nice to be able to run a business where you don’t have give a darn if your customers are happy @AmericanAir,0.7579,1.0,0.0,0.0,0.0,must nice able run business do not give darn customers happy,,1
58125,2017-11-06,01:36:56,BradfordBenn,@GeekyPinup @AmericanAir I will say that using contact form on website works better. Sending letter copying US Dept of Transportation is better; they keep stats,0.7003,1.0,0.0,0.0,0.0,say using contact form website works better sending letter copying us dept transportation better keep stats,,1
58126,2017-11-06,01:36:21,ActuallyErik,"@AmericanAir Thank you! Fortunately we’ll be on board soon for a mini-vacation in a week as well! We love flying with you, American Airlines!",0.865,1.0,0.0,0.0,0.0,thank fortunately well board soon minivacation week well love flying american airlines,,1
58127,2017-11-06,01:36:21,UrgentVetClinic,"@AmericanAir U miss my point. How bout comfort class, cozy class, or assurance class? Even “economy upgrade” is better. Marketing gets a D+ on this one 🤢",0.7351,1.0,0.0,0.0,0.0,miss point bout comfort class cozy class assurance class even economy upgrade better marketing gets one,,4
58137,2017-11-06,01:30:02,BradfordBenn,@GeekyPinup @AmericanAir Dislike saying it but loyalty makes it a little better; still painful. Hotel status helps mitigate. Anything I can do to lend assistance?,0.8077,1.0,0.0,0.0,0.0,dislike saying loyay makes little better still painful hotel status helps mitigate anything lend assistance,,2
58150,2017-11-06,01:18:24,stuartberlow,"@AmericanAir Kudos to your terrific crew from Detroit to DC. It took them 3 tries, but they got us safely on the ground at Reagan! ️",0.8313,1.0,0.0,0.0,0.0,kudos terrific crew detroit dc took tries got us safely ground reagan,,4
58154,2017-11-06,01:15:39,muskrat_john,@GeekyPinup @AmericanAir Wow. American and United delayed or cancelled flights from Madison are pretty much why I switched to Delta a few years ago.,0.7845,1.0,0.0,0.0,0.0,wow american united delayed cancelled flights madison pretty much switched dea years ago,,1
58155,2017-11-06,01:15:32,adasirk,The new Boing 737 are very nice @AmericanAir. I️ enjoyed flying in them this weekend.,0.7501,1.0,0.0,0.0,0.0,new boing nice i️ enjoyed flying weekend,,2
58177,2017-11-06,01:02:14,MichaelWilhelm1,@AmericanAir thanks for the free cookies during this @LGAairport delay. But you should really be giving out popcorners @OLRebellion,0.7635,1.0,0.0,0.0,0.0,thanks free cookies delay really giving popcorners,,4
58188,2017-11-06,00:57:16,greggyslopes,@AmericanAir I’m suppose to be in Daytona TONIGHT and that doesn’t look like it’s happening. I hope you have a hotel comp ready for me 🤑,0.7845,1.0,0.0,0.0,0.0,i am suppose daytona tonight does not look like happening hope hotel comp ready,,1
58190,2017-11-06,00:55:54,HiAls,Eeeeek. My 5:25 @AmericanAir flight 104 out of DCA delayed another hour on the tarmac. Would be a good time for free drinks for all LOL,0.8331,1.0,0.0,0.0,0.0,eeeeek flight dca delayed another hour tarmac would good time free drinks lol,,4
58191,2017-11-06,00:55:22,stephenalgino96,"@AmericanAir Yes, please reply the message again because very urgent",0.7264,1.0,0.0,0.0,0.0,yes please reply message urgent,,2
58200,2017-11-06,00:44:18,WendyMiller23,@AmericanAir Kudos to the FA's on flight 2401 Dallas to L.A. Great service as always,0.8126,1.0,0.0,0.0,0.0,kudos fas flight dallas la great service always,,3
58206,2017-11-06,00:42:14,lizthegrey,Thank goodness this @AmericanAir flight has captions on its inflight entertainment. #accessibility for all.,0.8074,1.0,0.0,0.0,0.0,thank goodness flight captions inflight entertainment #accessibility,['#accessibility'],4
58216,2017-11-06,00:35:13,MarielCarbone,"@AmericanAir Looks like another night in NJ for me. It’s also my mom’s birthday today... the weather helping with her birthday gift, more time with Mom!",0.784,1.0,0.0,0.0,0.0,looks like another night nj also moms birthday today weather helping birthday gift time mom,,1
58221,2017-11-06,00:32:55,afterauds,THANK YOU @AmericanAir THIS WAS A BLESSING TOY EARS ,0.8001,1.0,0.0,0.0,0.0,thank blessing toy ears,,1
58237,2017-11-06,00:16:07,fabianaiirel,On my flight back to Miami - a man gave a woman &amp; her baby his seat in business class in @AmericanAir what a beautiful act of kindness.,0.7845,1.0,0.0,0.0,0.0,flight back miami man gave woman and baby seat business class beautiful act kindness,,2
58242,2017-11-06,00:09:05,traveljenn,@AmericanAir They said “weather” so no further help other than rebooking. So yeah helpful thanks,0.8331,1.0,0.0,0.0,0.0,said weather help rebooking yeah helpful thanks,,0
58244,2017-11-06,00:08:15,TeriLucie,"Dear @eddienavarrete and @PatrickG_UTRGV: need some extra cheering for @dallascowboys, as I am stuck on DFW tarmac thanks to @AmericanAir",0.7783,1.0,0.0,0.0,0.0,dear need extra cheering stuck dfw tarmac thanks,,0
58245,2017-11-06,00:07:13,quintongibson,One of my fav guitars ended up missing today. Big thanks to @AmericanAir for the great customer service and finding it for me!@EKleinGuitars,0.8439,1.0,0.0,0.0,0.0,one fav guitars ended missing today big thanks great customer service finding meekleinguitars,,3
58250,2017-11-06,00:05:08,ActuallyErik,...And my first tweet on my new account is to thank @AmericanAir for booking an awesome Honeymoon flight to Japan next year! #newlyweds,0.784,1.0,0.0,0.0,0.0,first tweet new account thank booking awesome honeymoon flight japan next year #newlyweds,['#newlyweds'],2
58295,2017-11-05,23:34:14,alfredoscaroina,Thank you  Opal Lynch @AmericanAir TPA for helping us get my wife iPhone back you are the best. Excellence in Customer Service!!,0.9272,1.0,0.0,0.0,0.0,thank opal lynch tpa helping us get wife iphone back best excellence customer service,,3
58296,2017-11-05,23:33:13,TonyWithThePony,"@AmericanAir what’s with $75 award fees on a 15,000 mile award transaction? $75 is the price of 1 leg of the trip if I paid cash. Lol",0.8689,1.0,0.0,0.0,0.0,what is award fees mile award transaction price leg trip paid cash lol,,2
58297,2017-11-05,23:32:19,alfredoscaroina,Thank you so much Opal Lynch a super agent at @Americanair tpa for going above and beyond. I’m very proud to see the quality of our agents,0.8687,1.0,0.0,0.0,0.0,thank much opal lynch super agent tpa going beyond i am proud see quality agents,,4
58303,2017-11-05,23:31:20,ExpertCruiser,Hi @AmericanAir kudos 2 your kind check-in agents at AKL who started early 2 take care of dozens @HALcruises pax thanks #cruise #airtravel,0.9153,1.0,0.0,0.0,0.0,hi kudos kind checkin agents akl started early take care dozens pax thanks #cruise #airtravel,"['#cruise', '#airtravel']",4
58326,2017-11-05,23:12:44,joesuds,"Shout out to the amazing flight crew on @AmericanAir flight 1439 from BNA to DFW. Was a very chill flight, with great service.",0.836,1.0,0.0,0.0,0.0,shout amazing flight crew flight bna dfw chill flight great service,,3
58330,2017-10-30,17:33:05,KatenceD319,Trying to get a call back from @AmericanAir  - FANTASTIC customer service. Let me tell you!!,0.7111,1.0,0.0,0.0,0.0,trying get call back fantastic customer service let tell,,3
60695,2017-11-06,16:59:42,Orangepocket,@SouthwestAir I had to fly @AmericanAir today and wanted to say I appreciated SWA before but now I REALLY appreciate the SWA team.  Thanks,0.9019,1.0,0.0,1.0,0.0,fly today wanted say appreciated swa really appreciate swa team thanks,,0
60803,2017-11-07,03:21:58,CamGarciaDuran,"@AmericanAir Awesome! “Your call is very important to us, please remain on the line until you die”... #AmericanAirlinesSUCKS",0.831,1.0,0.0,0.0,0.0,awesome call important us please remain line die #americanairlinessucks,['#americanairlinessucks'],0
60822,2017-11-07,02:59:57,Ms_KatieMiller,@AmericanAir GREATLY appreciate the #flightcrew on 1237 this evening! was the best crew I’ve had on an #AmericanAir flight in a long while!,0.8594,1.0,0.0,0.0,0.0,greatly appreciate #flightcrew evening best crew i have #americanair flight long,"['#flightcrew', '#americanair']",4
60826,2017-11-07,02:58:43,sr40050,"@AmericanAir please, pls help locate bl leather jacket. Left above st 11c. Aa2411 to Mia 11/6. Has great sentinmental value. Claim 6956120",0.9169,1.0,0.0,0.0,0.0,please please help locate bl leather jacket left st aa2411 mia great sentinmental value claim,,0
60827,2017-11-07,02:55:47,BebetoDice,"@CamGarciaDuran @AmericanAir Maybe you are lucky and should be thankful that they did not dragged you out of the plane by your feet , like it happened to that Korean Doctor at the beginning  of te year",0.8461,1.0,0.0,0.0,0.0,maybe lucky thankful dragged plane feet like happened korean doctor beginning te year,,4
60830,2017-11-07,02:53:08,AdrianFrance,@AmericanAir in Bali need to book award travel to US. Tried local phone for Indo # &amp; skype to call US # &amp; can’t get through! Help!,0.7772,1.0,0.0,0.0,0.0,bali need book award travel us tried local phone indo and skype call us and can not get help,,0
60832,2017-11-07,02:50:39,fitzpatrickhom1,@AmericanAir safe travels flight #423 to #LAX precious cargo on board,0.765,1.0,0.0,0.0,0.0,safe travels flight #423 #lax precious cargo board,"['#423', '#lax']",2
60837,2017-11-07,02:47:34,AuvilBrian,@AmericanAir Thanks for splitting up my wife and I and giving us middle seats with no notice.  Great Customer Service!,0.8172,1.0,0.0,0.0,0.0,thanks splitting wife giving us middle seats notice great customer service,,3
60841,2017-11-07,02:46:02,MichaelIafrato,@AmericanAir First class crew on AA 2636 ORD-TUS best crew this Platinum flyer ever had. Keep up the good work.,0.7964,1.0,0.0,0.0,0.0,first class crew american airlines ordtus best crew platinum flyer ever keep good work,,4
60850,2017-11-07,02:31:19,ted3526,@quintongibson @AmericanAir Glad you got it back!! And thanks for your talents!!,0.877,1.0,0.0,0.0,0.0,glad got back thanks talents,,4
60857,2017-11-07,02:23:54,Dirtybirds123,@AmericanAir After this instance I don’t have much interest in giving another chance!  Needless delays seem to be an American Air common occurrence...,0.7712,1.0,0.0,0.0,0.0,instance do not much interest giving another chance needless delays seem american air common occurrence,,4
60903,2017-11-07,01:33:00,YCDude,Wow @AmericanAir I can’t believe how your employees treated my friends in El Paso on Sat. Being told 45 minutes isn’t time to check luggage,0.7845,1.0,0.0,0.0,0.0,wow can not believe employees treated friends el paso sat told minutes is not time check luggage,,1
60920,2017-11-07,01:19:53,Hirsch_Singhal,@AmericanAir Thanks! AA41 tonight and AA6827 tomorrow could be even better though! In addition to hotel in sfo of course. Tight squeeze though since...,0.7494,1.0,0.0,0.0,0.0,thanks aa41 tonight aa6827 tomorrow could even better though addition hotel sfo course tight squeeze though since,,1
60945,2017-11-07,00:50:00,Samsoomty,"@AmericanAir Things happen but what makes a company great is their customer service, which is clearly lacking at #AmericanAirlines",0.8807,1.0,0.0,0.0,0.0,things happen makes company great customer service clearly lacking #americanairlines,['#americanairlines'],3
60947,2017-11-07,00:45:49,MaxCarithers,"Thank you, @AmericanAir for having @BrigsbyBear for free, and thank you @kylemooney for making it. So good!",0.8953,1.0,0.0,0.0,0.0,thank free thank making good,,4
60953,2017-11-07,00:42:44,alyssacherise,@AmericanAir I really appreciate the time and energy you put into helping.,0.7425,1.0,0.0,0.0,0.0,really appreciate time energy put helping,,1
60955,2017-11-07,00:42:02,Axlsgirl71,@AmericanAir I thank  her and Eloise  in Raleigh.  You should.  But you don't  make  their  jobs easy  with  vouchers.  I'm a fan of theirs.  Thank them,0.8481,1.0,0.0,0.0,0.0,thank eloise raleigh do not make jobs easy vouchers i am fan thank,,4
60976,2017-11-07,00:21:46,_howard_mb,"@AmericanAir I'm not disappointed with the response, I'm disappointed in your ethics as a company. Honor your commitments. Make this right.",0.832,1.0,0.0,0.0,0.0,i am disappointed response i am disappointed ethics company honor commitments make right,,1
60990,2017-11-07,00:05:16,jmganim,TU @AmericanAir 4 superb customer svc! Kudos 2 yr intl team - shout out 2 Andrew RATQSW  #BrooklynRoberts who made me very happy! Italy soon,0.9182,1.0,0.0,0.0,0.0,tu superb customer service kudos yr international team shout andrew ratqsw #brooklynroberts made happy italy soon,['#brooklynroberts'],3
60995,2017-11-07,00:03:06,hitel,@AmericanAir Excellent service on AA 105 today. Thank you!,0.7574,1.0,0.0,0.0,0.0,excellent service american airlines today thank,,3
61026,2017-11-06,23:38:42,Mayafan2014,@AmericanAir You guys are Awesome! Thank you so much Thanks for your quick response Can't wait to fly AA soon!,0.885,1.0,0.0,0.0,0.0,guys awesome thank much thanks quick response can not wait fly american airlines soon,,1
61029,2017-11-06,23:28:57,EdwardLanzara,"I know I should save this for #WingWednesday, but it's too nice to wait.  On @AmericanAir this evening, about to land at @Reagan_Airport.",0.7003,1.0,0.0,0.0,0.0,know save #wingwednesday nice wait evening land,['#wingwednesday'],4
61063,2017-11-06,23:01:15,PeterBenjung,@ronlieber @AmericanAir Parker and co have been nickel and dimers from the get go. Good luck getting improved service.,0.8402,1.0,0.0,0.0,0.0,parker co nickel dimers get go good luck getting improved service,,3
61066,2017-11-06,22:57:26,twtrrmetimbers,@AmericanAir thanks for the customer service today. Delays happen and your employees did their best given the situation. Well done.,0.8481,1.0,0.0,0.0,0.0,thanks customer service today delays happen employees best given situation well done,,3
61070,2017-11-06,22:54:34,RKERR84,"@BuckeyeEmpire @AmericanAir If I ever have something happen in Chicago, it’s an immediate trip to the rental car counter. I’ll eat the six hours home. Good luck dude.",0.7096,1.0,0.0,0.0,0.0,ever something happen chicago immediate trip rental car counter i will eat six hours home good luck dude,,2
61096,2017-11-06,22:33:16,Unspeakable,.@AmericanAir - you guys ROCK! Thx for the great service getting my family on their flight to #SEA!,0.8011,1.0,0.0,0.0,0.0,american air guys rock thx great service getting family flight #sea,['#sea'],3
61104,2017-11-06,22:29:23,rdeulofeut,@AmericanAir flight 49 from CDG got delayed AA made a tremendous job and cared for its costumers Great job !,0.7424,1.0,0.0,0.0,0.0,flight cdg got delayed american airlines made tremendous job cared costumers great job,,4
61111,2017-11-06,22:24:38,purrdeta,I'm so sad. I had a good opinion of @AmericanAir for like 45 minutes. It was lovely! Hahaha,0.8739,1.0,0.0,0.0,0.0,i am sad good opinion like minutes lovely hahaha,,0
61120,2017-11-06,22:18:49,DaleCedarCreek,"@AmericanAir Good finding and recovering on my lost MacBook Pro last night on inbound ORD flight. Kudos, AA, for honest pax &amp; employees!",0.8172,1.0,0.0,0.0,0.0,good finding recovering lost macbook pro last night inbound ord flight kudos american airlines honest pax and employees,,4
61128,2017-11-06,22:10:51,terencechannon,Fantastic @NACD event. @AmericanAir CEO sharing airline industry &amp; governance insights. Didn't know @iflymia had an auditorium.,0.7506,1.0,0.0,0.0,0.0,fantastic event ceo sharing airline industry and governance insights did not know auditorium,,2
