,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
22627,2017-10-25,11:53:32,TQTraveler,"Good, beautiful morning @Flack4RIC and @Delta #757",0.7783,0.0,1.0,0.0,0.0,good beautiful morning #757,['#757'],1
22645,2017-10-25,11:29:06,trevtrevotrevor,@samelchaz @Delta Life would be so much easier if we could record phone calls on iPhone. Recording calls with Comcast on my Mac has saved me hundreds,0.7076,0.0,1.0,0.0,0.0,life would much easier could record phone calls iphone recording calls comcast mac saved hundreds,,1
22648,2017-10-25,11:23:22,BeRyeStewart,"Up at 4 AM to fly to Miami for a 1 hour tasting, but @Delta has me feeling like I can take on anything. Thank you for being amazing Delta!",0.9293,0.0,1.0,0.0,0.0,fly miami hour tasting feeling like take anything thank amazing dea,,2
22668,2017-10-25,10:49:44,OliverBoxes,@Delta can you guys do a solid and play classical or something during boarding and not the worst pop in the world k thnx,0.7426,0.0,1.0,0.0,0.0,guys solid play classical something boarding worst pop world thnx,,2
22676,2017-10-25,10:31:09,jplambie,Good morning @Delta! Enjoying my first flight of 3. Here’s to a safe day of flights  Safe travels all,0.908,0.0,1.0,0.0,0.0,good morning enjoying first flight here is safe day flights safe travels,,2
22688,2017-10-25,10:02:40,bemartinjr,@laptoptravel @SeaTacAirport @Delta @RenesPoints totally agree SeaTac Delta lounge is the best. Visited several times and never crowded like MSP.,0.708,0.0,1.0,0.0,0.0,totally agree seatac dea lounge best visited several times never crowded like msp,,2
22689,2017-10-25,09:58:28,MsLMGreene,"GM @AmericanAir today I am lending you care of my most precious cargo, my 94yr old Grandmother #HandleWithCareFormer .@Delta employee",0.8016,1.0,1.0,0.0,0.0,gm today lending care precious cargo old grandmother #handlewithcareformer dea employee,['#handlewithcareformer'],1
22704,2017-10-25,08:43:54,chrisingreece,"@Delta @Fly_Nashville My pleasure! @Delta, you guys have loyal customers here. ",0.7959,0.0,1.0,0.0,0.0,pleasure guys loyal customers,,2
22727,2017-10-25,06:38:58,Shonafisher27,"@Delta @DeltaAssist @TSA Thanks to your employees who stole a $500 @montblanc_world wrapped brthdy gift from my suitcase last night,NYC",0.7003,0.0,1.0,0.0,0.0,thanks employees stole wrapped brthdy gift suitcase last nightnyc,,0
22730,2017-10-25,06:30:09,AquamarineSteph,Have I told you all lately how much I love accessing @Delta via Twitter?  They totally rock!!!,0.7249,0.0,1.0,0.0,0.0,told lately much love accessing twitter totally rock,,3
22745,2017-10-25,05:58:27,Chris_Moynagh,"@AirFranceUK @Delta I'd normally follow up with how good the staff were dispite this, but it truly was a service with a scowl experience there as well",0.8151,0.0,1.0,0.0,0.0,i would normally follow good staff dispite truly service scowl experience well,,2
22746,2017-10-25,05:57:17,Chris_Moynagh,@AirFranceUK @Delta And are the seatbelt signs meant to flicker like that? Gives you that warm &amp; fuzzy safety feel along with the other electronic glitches...,0.7351,0.0,1.0,0.0,0.0,seatbe signs meant flicker like gives warm and fuzzy safety feel along electronic glitches,,1
22750,2017-10-25,05:51:48,KScherbel,"Life update: I’m tired and want to sleep but I’m still in New York. @delta please get me home, I want my bed, thanks.",0.7543,0.0,1.0,0.0,0.0,life update i am tired want sleep i am still new york please get home want bed thanks,,1
22774,2017-10-25,05:05:39,adivaforbes1,"Traveling while pursuing a career sounds like a ideal life, one day I hope to work @Delta and make those dreams come true",0.9231,0.0,1.0,0.0,0.0,traveling pursuing career sounds like ideal life one day hope work make dreams come true,,4
22777,2017-10-25,05:04:14,TMccrury,@Delta Thanks for a great flight from RIC - ICN via DTW last Monday. The 744 out of DTW was awesome.,0.9022,0.0,1.0,0.0,0.0,thanks great flight ric icn dtw last monday dtw awesome,,2
22778,2017-10-25,05:00:02,jmnewton0507,"@Delta You guys really need me!   Trust me, I would be an amazing FA!!   Req. Id: 268617",0.8496,0.0,1.0,0.0,0.0,guys really need trust would amazing fa req i would,,2
22795,2017-10-25,04:32:23,SantaDevs,"@JasonHitchcock @Delta Was a pleasure. Lots of wins, hope the same for you, let's catch up later this week!",0.8908,0.0,1.0,0.0,0.0,pleasure lots wins hope let us catch later week,,4
22800,2017-10-25,04:28:18,michexposures,Hopefully these @delta beauties aren't going anywhere soon...Well except for where they are supposed to.,0.7269,0.0,1.0,0.0,0.0,hopefully beauties are not going anywhere soonwell except supposed,,1
22804,2017-10-25,04:23:10,sonjagooding,@Delta Thank you @Delta for your help today. We appreciate your support of our nonprofit group.,0.8625,0.0,1.0,0.0,0.0,thank help today appreciate support nonprofit group,,0
22809,2017-10-25,04:11:33,bluubabbles,Wanted to give commendations to crew on @Delta flight DL447 from MCO to JFK. Really did a great job keeping us comfy despite 2 hr delay!,0.7672,0.0,1.0,0.0,0.0,wanted give commendations crew flight dl447 mco jfk really great job keeping us comfy despite hr delay,,2
22813,2017-10-25,04:09:33,lindasteelesays,@Delta @DeltaAssist You are the best! Keep up the great work and great customer service!,0.9323,0.0,1.0,0.0,0.0,best keep great work great customer service,,2
22818,2017-10-25,04:02:34,joeDmarti,@StephieKillgore @Delta I'm a fan of @delta comparative they always get a pretty good score from me :),0.886,0.0,1.0,0.0,0.0,i am fan comparative always get pretty good score,,1
47869,2017-11-05,21:56:42,powerpoole,We figured out how 2 fly 100s years ago but NOT 1 airline has gained the wisdom 2 board from the rear 1st@AmericanAir @Delta @united,0.8402,1.0,1.0,0.0,1.0,figured fly years ago airline gained wisdom board rear,,1
48357,2017-11-05,13:04:11,resplendentlyme,@Delta definitely beats @united on flight comfort. Better inflight movies &amp; charging ports with all seats (no upcharge.),0.7964,0.0,1.0,0.0,1.0,definitely beats flight comfort better inflight movies and charging ports seats upcharge,,4
49159,2017-11-05,22:52:54,divyambalani,Took me an hour but @Delta came through with their customer support. Saved over $100 bucks booking my flight back to India. Thanks!,0.908,0.0,1.0,0.0,0.0,took hour came customer support saved bucks booking flight back india thanks,,2
49203,2017-11-05,22:31:18,JayKing71,"@Delta Any chance DL1749 will also be delayed?  Supposed to catch it, but DL 1999 is super behind.  #needtogethere #plshelp",0.7506,0.0,1.0,0.0,0.0,chance dl1749 also delayed supposed catch dl super behind #needtogethere #plshelp,"['#needtogethere', '#plshelp']",2
49217,2017-11-05,22:23:13,njenva,Jitters over delays to JFK from Boston. @Delta should thank Jane English at Gate 5 for her help in calming some of us down.,0.7845,0.0,1.0,0.0,0.0,jitters delays jfk boston thank jane english gate help calming us,,0
49218,2017-11-05,22:22:22,MystiqueSummers,@Delta thank you so much for helping me get to Minnesota when @SouthwestAir left a girl stranded time to open a delta visa card!!!,0.704,0.0,1.0,1.0,0.0,thank much helping get minnesota left girl stranded time open dea visa card,,1
49224,2017-11-05,22:19:15,nitsuj62785,@zerovetsuicides what an awesome article in the @Delta inflight magazine! Thank you so much!!,0.8164,0.0,1.0,0.0,0.0,awesome article inflight magazine thank much,,4
49229,2017-11-05,22:16:14,lindsey_paola,"@AmericanAir cancelled my flight in NYC after running the marathon &amp; isn’t helping. Hoping my fav, @Delta, can do better &amp; get me home 2nite",0.836,1.0,1.0,0.0,0.0,cancelled flight nyc running marathon and is not helping hoping fav better and get home,,1
49242,2017-11-05,22:09:37,DamonRath,"@WorldofEnders @Delta 'ok @Delta, book me a flight on Nov. 5th flying out from Dallas.'@Delta - 'It sounds like you would like a flight on Nov. 6th out of Austin.  Is this correct?'",0.7351,0.0,1.0,0.0,0.0,ok book flight november flying dallasdea sounds like would like flight november austin correct,,1
49265,2017-11-05,21:56:51,judeschramm,Customer service matters. Thanks @Delta for your great service,0.7964,0.0,1.0,0.0,0.0,customer service matters thanks great service,,2
49269,2017-11-05,21:53:06,keefshoots,Hey @Delta never got my call back from support. Who can I️ chat with for some help???,0.7131,0.0,1.0,0.0,0.0,hey never got call back support i️ chat help,,0
49275,2017-11-05,21:46:44,alicia_palmieri,@Delta you're my favorite airline and I love you but I don't love 2+ hour delays on a Sunday night flight  @virtualcarloo,0.886,0.0,1.0,0.0,0.0,you are favorite airline love do not love hour delays sunday night flight,,3
49278,2017-11-05,21:45:40,jordancmcbride,@Delta @Delta yeaaa... I don’t really feel comfortable giving my flight information over Twitter. Just trying to provide the #Feedback.🤐,0.7385,0.0,1.0,0.0,0.0,yeaaa do not really feel comfortable giving flight information twitter trying provide #feedback🤐,['#feedback🤐'],0
49282,2017-11-05,21:44:58,jeriley,"Wow, @delta flight shows up 30-45m early, @Hertz rental price literally doubles.  So I have to wait until my scheduled time.  Yes, seriously",0.7003,0.0,1.0,0.0,0.0,wow flight shows early rental price literally doubles wait scheduled time yes seriously,,1
49288,2017-11-05,21:42:30,VikramGopal85,@Delta It's our pleasure! Eager to board our @BoeingAirplanes #Boeing767 to @STR_Flughafen shortly,0.7574,0.0,1.0,0.0,0.0,pleasure eager board #boeing767 shortly,['#boeing767'],2
49326,2017-11-05,21:18:00,FidKidsRead,Sitting in Cincinnati writing litletters to my students and grateful @Delta had a gluten free treat! #fidkidsread #layover #nacg2017 #delta,0.8516,0.0,1.0,0.0,0.0,sitting cincinnati writing litletters students grateful gluten free treat #fidkidsread #layover #nacg2017ea,"['#fidkidsread', '#layover', '#nacg2017ea']",4
49330,2017-11-05,21:17:16,Phil_M_Lynch,@Delta thank you for ripping my sport coat in flight. So glad I now have to deal with this. I eagerly await hearing from you...,0.8479,0.0,1.0,0.0,0.0,thank ripping sport coat flight glad deal eagerly await hearing,,2
49354,2017-11-05,21:00:10,VikramGopal85,Don't miss out on this amazing offer with @Delta Skymiles card only 3 days left for 60K mikes. Enough for a roundtrip ticket to Europe,0.7135,0.0,1.0,0.0,0.0,do not miss amazing offer skymiles card days left mikes enough roundtrip ticket europe,,2
49361,2017-11-05,20:56:38,Julian_430,@Delta Just a follow up - thanks! Good job getting her help and at least I have a boarding pass. @Delta making the best out of a tough situation,0.9098,0.0,1.0,0.0,0.0,follow thanks good job getting help least boarding pass making best tough situation,,0
49371,2017-11-05,20:49:26,MiguelAngelJuan,@Delta thank you for bringing me home safe from Milan to Philadelphia. I really enjoyed the flights and service. #GoodJob,0.8399,0.0,1.0,0.0,0.0,thank bringing home safe milan philadelphia really enjoyed flights service #goodjob,['#goodjob'],2
49389,2017-11-05,20:36:12,smitty1844,@AshAlexiss @Delta You should fly @AlaskaAir best customer service and best mileage plan ever,0.8555,0.0,1.0,0.0,0.0,fly best customer service best mileage plan ever,,2
49396,2017-11-05,20:33:32,kelly_cabaniss,@Delta And I️ love this trash update where I️ can’t use I️  @Apple !!!!!!!!!,0.7482,0.0,1.0,0.0,0.0,i️ love trash update i️ can not use i️,,3
49397,2017-11-05,20:33:01,kelly_cabaniss,I️ love being stuck sitting on the runway for longer than the original flying time!!!! @Delta,0.7696,0.0,1.0,0.0,0.0,i️ love stuck sitting runway longer original flying time,,3
49434,2017-11-05,20:12:56,Ian_boyd,"@Delta great service on flight 2844 [BOS&gt;SFO] - In flight crew is A+, also first time enjoying Comfort+, it's amazing!",0.9117,0.0,1.0,0.0,0.0,great service flight bossfo flight crew also first time enjoying comfort amazing,,2
49437,2017-11-05,20:10:42,LucasMeachem,"Thank you @Delta #deltaskyclub for delicious, healthy vegan options in @JFKairport  it makes traveling SO much easier️",0.836,0.0,1.0,0.0,0.0,thankeaskyclub delicious heahy vegan options makes traveling much easier️,,1
49440,2017-11-05,20:08:43,BoxcarDave,"@Delta Helllo. This is for an international flight, so any support if very much appreciated. Thank you.",0.8526,0.0,1.0,0.0,0.0,helllo international flight support much appreciated thank,,2
49444,2017-11-05,20:04:26,DavFields,@Delta I have spent 4 hours - holding and talking to reps - try to resolve an issue that your airline created for me. Can you please help??,0.8385,0.0,1.0,0.0,0.0,spent hours holding talking reps try resolve issue airline created please help,,0
49453,2017-11-05,19:58:22,rtphokie,"Dear @BoeingAirplanes you might want to chat with @Delta, pretty sure the B737-800 can’t quite make 50hrs. Or did you sell them a KC135?",0.8126,0.0,1.0,0.0,0.0,dear might want chat pretty sure b737800 can not quite make sell kc135,,1
49462,2017-11-05,19:51:40,RyanBohac,"Hey @Delta, I'm hitting Diamond Medallion tomorrow morning on DL2995 from PHX to MSP. Super excited! ️",0.8398,0.0,1.0,0.0,0.0,hey i am hitting diamond medallion tomorrow morning dl2995 phx msp super excited,,1
49463,2017-11-05,19:50:45,Angie4121Louth,@Delta My daughter is having an extremely challenging time with her flights.  What’s the best method to communicate with someone to assist?,0.7264,0.0,1.0,0.0,0.0,daughter extremely challenging time flights what is best method communicate someone assist,,1
49480,2017-11-05,19:40:02,HansFlight,@Delta service was great on flight from LAX to DEN. But couldn't get any work done since the wifi wouldn't work or the entertainment,0.7845,0.0,1.0,0.0,0.0,service great flight lax den could not get work done since wifi would not work entertainment,,2
49483,2017-11-05,19:36:57,senigri,"@Delta customer care was awesome, found my computer &amp; sent it back to me.  That was a nice touch. It is much appreciated.",0.9246,0.0,1.0,0.0,0.0,customer care awesome found computer and sent back nice touch much appreciated,,2
49491,2017-11-05,19:33:04,MaxBrallier,@Delta 2/2 @Delta from one terminal to another to help me catch flight. laughing smiling the whole way. will email you more info. above + beyond.,0.836,0.0,1.0,0.0,0.0,one terminal another help catch flight laughing smiling whole way email info beyond,,0
49493,2017-11-05,19:32:14,Henkel_Abby,"Thanku @Delta 4the great ride &amp; wings!! Now, let’s #work! @GayleMorrison @tonygibbons5 #SAG #feature #film #actor-girl #ohio #blessed",0.7163,0.0,1.0,0.0,0.0,thanku great ride and wings let us #work #sag #feature #film #actorgirl #ohio #blessed,"['#work', '#sag', '#feature', '#film', '#actorgirl', '#ohio', '#blessed']",2
49507,2017-11-05,19:21:31,BrianGravitt,"@Delta I am seated in 1C so heard her welcome every single person onboard, chatted up everyone possible. Great service is so under appreciated",0.8988,0.0,1.0,0.0,0.0,seated heard welcome every single person onboard chatted everyone possible great service appreciated,,2
49516,2017-11-05,19:15:10,BrianGravitt,"@Delta crappy weather delaying DL4949 but love enthusiasm of our flight attendant, makes it all better",0.9217,0.0,1.0,0.0,0.0,crappy weather delaying dl4949 love enthusiasm flight attendant makes better,,3
49518,2017-11-05,19:12:40,jAy_Brewer_,"Free WiFi and texting on this @Delta flight!! Thanks, @TMobile !!",0.811,0.0,1.0,0.0,0.0,free wifi texting flight thanks,,4
